"Unique_ThreadID","newsgroup","newsgroup_ID","NG_Relative_ThreadID","Thread.Title","URL","Date","Number.of.Messages"
"NG04_TH00016","netpolitics","NG04","TH00016","MX Dense Packing - (nf)","https://groups.google.com./g/net.politics/c/pEJYn-GfFig",1982-12-04,1
"NG04_TH00015","netpolitics","NG04","TH00015","MX Dense Packing","https://groups.google.com./g/net.politics/c/Wk8tQgHrfYo",1982-12-04,7
"NG04_TH00014","netpolitics","NG04","TH00014","MX, arms and common things","https://groups.google.com./g/net.politics/c/adCN2hJ7uts",1982-12-04,1
"NG04_TH00013","netpolitics","NG04","TH00013","cars versus mass transit","https://groups.google.com./g/net.politics/c/9VcZEmpFuJw",1982-12-04,2
"NG04_TH00012","netpolitics","NG04","TH00012","Congratulations Wyoming","https://groups.google.com./g/net.politics/c/T2xpOxxDdYY",1982-12-03,1
"NG04_TH00011","netpolitics","NG04","TH00011","About progressive taxes","https://groups.google.com./g/net.politics/c/NG2l-u50aQA",1982-12-02,1
"NG04_TH00010","netpolitics","NG04","TH00010","Domestic Cash","https://groups.google.com./g/net.politics/c/LWDx3eiFxuU",1982-12-02,1
"NG04_TH00009","netpolitics","NG04","TH00009","MX Density","https://groups.google.com./g/net.politics/c/H200TC-pyWs",1982-12-01,1
"NG04_TH00008","netpolitics","NG04","TH00008","Re - gas tax","https://groups.google.com./g/net.politics/c/4t3d9E997WU",1982-11-30,1
"NG04_TH00007","netpolitics","NG04","TH00007","MX decision","https://groups.google.com./g/net.politics/c/l4C1qByzZrE",1982-11-30,5
"NG04_TH00006","netpolitics","NG04","TH00006","taxing the unemployed - (nf)","https://groups.google.com./g/net.politics/c/Jo_HKXb0j1M",1982-11-26,2
"NG04_TH00005","netpolitics","NG04","TH00005","gas tax","https://groups.google.com./g/net.politics/c/_Cmi82PtKn8",1982-11-25,1
"NG04_TH00004","netpolitics","NG04","TH00004","Adventurism in Vietnam, Cambodia, Chile, and El Salvador","https://groups.google.com./g/net.politics/c/dYbpSKt-Ei8",1982-11-21,2
"NG04_TH00003","netpolitics","NG04","TH00003","thoughts on Russia","https://groups.google.com./g/net.politics/c/kU7K4TqgfEY",1982-11-20,2
"NG04_TH00002","netpolitics","NG04","TH00002","Thoughts on Russia","https://groups.google.com./g/net.politics/c/AskV5h_QiPg",1982-11-20,2
"NG04_TH00001","netpolitics","NG04","TH00001","net.politics","https://groups.google.com./g/net.politics/c/OensH0tMuEY",1982-11-15,1
"NG05_TH03042","netreligion","NG05","TH03042","one more time... (who claims to be God and Human?)","https://groups.google.com./g/net.religion/c/6PG0rZZvi7M",1986-09-19,1
"NG05_TH03041","netreligion","NG05","TH03041","Hell (An Alienation from God? No.)","https://groups.google.com./g/net.religion/c/QXBit_xxUR0",1986-09-10,2
"NG05_TH03040","netreligion","NG05","TH03040","More Non-History","https://groups.google.com./g/net.religion/c/nHpN3pfYSqc",1986-09-09,9
"NG05_TH03039","netreligion","NG05","TH03039","Our 'Common Religious Heritage'","https://groups.google.com./g/net.religion/c/P1q8m3TL6-o",1986-09-08,1
"NG05_TH03038","netreligion","NG05","TH03038","Rowing through the fog","https://groups.google.com./g/net.religion/c/g2zSDJDOrSE",1986-09-08,1
"NG05_TH03037","netreligion","NG05","TH03037","Banning books, religion etc...","https://groups.google.com./g/net.religion/c/wBNeT5N4irE",1986-09-08,14
"NG05_TH03036","netreligion","NG05","TH03036","The Epiphany, Mr. Ed, and the Ghost of Marley","https://groups.google.com./g/net.religion/c/Qb_kgRryFJc",1986-09-05,1
"NG05_TH03035","netreligion","NG05","TH03035","Heaven and Hell","https://groups.google.com./g/net.religion/c/Q7cakBP_-PQ",1986-09-05,3
"NG05_TH03034","netreligion","NG05","TH03034","Shove over and make room for God!","https://groups.google.com./g/net.religion/c/vWU0xTtjL5c",1986-09-05,1
"NG05_TH03033","netreligion","NG05","TH03033","Buddhist Philosophy","https://groups.google.com./g/net.religion/c/KUgcRIoX1vo",1986-09-05,1
"NG05_TH03032","netreligion","NG05","TH03032","Reply to Dan Tilque","https://groups.google.com./g/net.religion/c/GyVZtYyN8MY",1986-09-05,1
"NG05_TH03031","netreligion","NG05","TH03031","Rowing through the fog","https://groups.google.com./g/net.religion/c/UTbGJSfZb7w",1986-09-05,3
"NG05_TH03030","netreligion","NG05","TH03030","Sanitising the religion out of history","https://groups.google.com./g/net.religion/c/7IUsPx2IpA8",1986-09-05,1
"NG05_TH03029","netreligion","NG05","TH03029","The Epiphany, Mr. Ed, and the Ghost of Marley","https://groups.google.com./g/net.religion/c/LRsQwR_MEVw",1986-09-04,1
"NG05_TH03028","netreligion","NG05","TH03028","Re; our religious heritage","https://groups.google.com./g/net.religion/c/AqprdKiDzyg",1986-09-04,2
"NG05_TH03027","netreligion","NG05","TH03027","Hell (An Alienation from God? No.)","https://groups.google.com./g/net.religion/c/rxss-qmpX9U",1986-09-03,2
"NG05_TH03026","netreligion","NG05","TH03026","Brother Jed returns to UKentucky with a vengeance!","https://groups.google.com./g/net.religion/c/e4G5AT-PQ0w",1986-09-03,1
"NG05_TH03025","netreligion","NG05","TH03025","Freedom","https://groups.google.com./g/net.religion/c/dDsvYj6mGoQ",1986-09-03,2
"NG05_TH03024","netreligion","NG05","TH03024","supernatural events","https://groups.google.com./g/net.religion/c/INpEXAPzI98",1986-09-02,2
"NG05_TH03023","netreligion","NG05","TH03023","The Cosmological Argument","https://groups.google.com./g/net.religion/c/87RAL39-IUo",1986-08-30,2
"NG05_TH03022","netreligion","NG05","TH03022","supernatural events","https://groups.google.com./g/net.religion/c/SIhnZYGNjEc",1986-08-25,1
"NG05_TH03021","netreligion","NG05","TH03021","RE. Scopes II (non-profit corps and churches)","https://groups.google.com./g/net.religion/c/blJvreywePI",1986-08-21,3
"NG05_TH03020","netreligion","NG05","TH03020","RE. Scopes II","https://groups.google.com./g/net.religion/c/HXcpEQNuFwg",1986-08-19,7
"NG05_TH03019","netreligion","NG05","TH03019","Church decision on womens souls: New info!","https://groups.google.com./g/net.religion/c/M6vBn0MgE2Q",1986-08-15,1
"NG05_TH03018","netreligion","NG05","TH03018","The Cosmological Argument","https://groups.google.com./g/net.religion/c/K1GTHLPuuoY",1986-08-15,6
"NG05_TH03017","netreligion","NG05","TH03017","Post-marital sex","https://groups.google.com./g/net.religion/c/bD5uLh2ioyY",1986-08-10,1
"NG05_TH03016","netreligion","NG05","TH03016","The government preventing us from hurting ourselves","https://groups.google.com./g/net.religion/c/meYlD348Fzo",1986-08-01,1
"NG05_TH03015","netreligion","NG05","TH03015","PSI: Yes I see it / No you don't","https://groups.google.com./g/net.religion/c/18-tkX9KmWM",1986-07-22,8
"NG05_TH03014","netreligion","NG05","TH03014","The Institute for Pi Research","https://groups.google.com./g/net.religion/c/_eRRGJ0PY2g",1986-07-20,1
"NG05_TH03013","netreligion","NG05","TH03013","Needless","https://groups.google.com./g/net.religion/c/3Lb2zxWUbjU",1986-07-17,1
"NG05_TH03012","netreligion","NG05","TH03012","Spiritual Energy? (Re: real psi info","https://groups.google.com./g/net.religion/c/5mqB4HZswIo",1986-07-07,1
"NG05_TH03011","netreligion","NG05","TH03011","Hitler: Why we need a Science of Morality","https://groups.google.com./g/net.religion/c/nZRbwdqtDHc",1986-05-24,3
"NG05_TH03010","netreligion","NG05","TH03010","Hebrew-English Calendar Conversion Algorithm","https://groups.google.com./g/net.religion/c/oalthgkb1cU",1986-05-23,1
"NG05_TH03009","netreligion","NG05","TH03009","Hitler: Why we need a Science of Morality","https://groups.google.com./g/net.religion/c/mItunTle3kE",1986-05-23,11
"NG05_TH03008","netreligion","NG05","TH03008","A backbone is only as strong as its weakest link.","https://groups.google.com./g/net.religion/c/DrFU8X9zBxs",1986-05-22,1
"NG05_TH03007","netreligion","NG05","TH03007","Esoteric Books","https://groups.google.com./g/net.religion/c/DUpCgN9eFDc",1986-05-16,5
"NG05_TH03006","netreligion","NG05","TH03006","An Awesome Vision","https://groups.google.com./g/net.religion/c/3hQDz9q03kw",1986-05-14,4
"NG05_TH03005","netreligion","NG05","TH03005","Hitler: Why we need a Science of Morality","https://groups.google.com./g/net.religion/c/SPyYV1Rhb4E",1986-05-09,1
"NG05_TH03004","netreligion","NG05","TH03004","The elimination of certain non-technical newsgroups by so called ""powers-that-be""","https://groups.google.com./g/net.religion/c/zkYqMyDio_c",1986-05-08,1
"NG05_TH03003","netreligion","NG05","TH03003","psychic ability, and throwing down the gauntlet","https://groups.google.com./g/net.religion/c/p_jP8bJUv5I",1986-05-07,1
"NG05_TH03002","netreligion","NG05","TH03002","ARticles get truncated at hplabs????","https://groups.google.com./g/net.religion/c/8Q194X8B2eQ",1986-05-06,1
"NG05_TH03001","netreligion","NG05","TH03001","Conclusion of Michael Ellis on morality as a science","https://groups.google.com./g/net.religion/c/dz263wmyaqA",1986-05-01,1
"NG05_TH03000","netreligion","NG05","TH03000","Michael Ellis on morality as a science","https://groups.google.com./g/net.religion/c/oi-I-qvxarA",1986-05-01,1
"NG05_TH02999","netreligion","NG05","TH02999","Is it logical to make random decisions?","https://groups.google.com./g/net.religion/c/YdsebpvOj9M",1986-03-29,1
"NG05_TH02998","netreligion","NG05","TH02998","Painless Suicide Methods: Are we discussing an illegal topic?","https://groups.google.com./g/net.religion/c/yYkJfiUE8So",1986-03-27,3
"NG05_TH02997","netreligion","NG05","TH02997","Does the moon exist?","https://groups.google.com./g/net.religion/c/fV88GmPTIJA",1986-03-27,3
"NG05_TH02996","netreligion","NG05","TH02996","Libel?","https://groups.google.com./g/net.religion/c/vfXaQexjMxQ",1986-03-27,2
"NG05_TH02995","netreligion","NG05","TH02995","Newcomb's Paradox","https://groups.google.com./g/net.religion/c/ugV0azLSJSo",1986-03-25,3
"NG05_TH02994","netreligion","NG05","TH02994","Anti-Moslem Bigotry","https://groups.google.com./g/net.religion/c/QCRufVPFf4I",1986-03-25,3
"NG05_TH02993","netreligion","NG05","TH02993","I'm going away for 2 weeks vacation","https://groups.google.com./g/net.religion/c/NjdDsti6U4k",1986-03-21,1
"NG05_TH02992","netreligion","NG05","TH02992","USENET costs--who's paying for what?","https://groups.google.com./g/net.religion/c/qp4yZ24R-68",1986-03-20,3
"NG05_TH02991","netreligion","NG05","TH02991","Christians and Meditation","https://groups.google.com./g/net.religion/c/pi9dVhDD9Gs",1986-03-20,2
"NG05_TH02990","netreligion","NG05","TH02990","""Adi Sankara"": life of the Hindu philosopher","https://groups.google.com./g/net.religion/c/TPMaDXmdnBo",1986-03-18,1
"NG05_TH02989","netreligion","NG05","TH02989","Muslim Personal Law "" shariat ""","https://groups.google.com./g/net.religion/c/SCYjTClYZ9I",1986-03-17,3
"NG05_TH02988","netreligion","NG05","TH02988","In the Name of God","https://groups.google.com./g/net.religion/c/g1sipaXEp1s",1986-03-15,8
"NG05_TH02987","netreligion","NG05","TH02987","Genesis 6:1-4, A query regarding interpretation.","https://groups.google.com./g/net.religion/c/StLi4CsPhPY",1986-03-13,6
"NG05_TH02986","netreligion","NG05","TH02986","moslem suicide","https://groups.google.com./g/net.religion/c/uvV-m0fvpME",1986-03-12,1
"NG05_TH02985","netreligion","NG05","TH02985","Response to Eliyahu Teitz - Chicken Sacrifices","https://groups.google.com./g/net.religion/c/AqsNvIm1VdY",1986-03-11,2
"NG05_TH02984","netreligion","NG05","TH02984","Language, Truth, and Morality","https://groups.google.com./g/net.religion/c/DnRZFPr1Yj4",1986-03-09,1
"NG05_TH02983","netreligion","NG05","TH02983","Der Fuhrer","https://groups.google.com./g/net.religion/c/EZPJeJnvrcQ",1986-03-06,1
"NG05_TH02982","netreligion","NG05","TH02982","Jewish concept of ""nefesh""","https://groups.google.com./g/net.religion/c/CERdu48MtQ0",1986-03-04,5
"NG05_TH02981","netreligion","NG05","TH02981","Prometheus Books","https://groups.google.com./g/net.religion/c/hCqIWpYZmxI",1986-03-03,1
"NG05_TH02980","netreligion","NG05","TH02980","It Arndt necessarily so !","https://groups.google.com./g/net.religion/c/Htg3IZcL4Do",1986-03-02,4
"NG05_TH02979","netreligion","NG05","TH02979","A POLL? FETUS: ""it"", ""he"" or ""she""? WHY?","https://groups.google.com./g/net.religion/c/cXdnaED-Obs",1986-03-02,1
"NG05_TH02978","netreligion","NG05","TH02978","Arndt attacks the world!!","https://groups.google.com./g/net.religion/c/tVFA2UIfPbE",1986-02-27,5
"NG05_TH02977","netreligion","NG05","TH02977","Yet Another Fish Story","https://groups.google.com./g/net.religion/c/Amw1orUualY",1986-02-27,1
"NG05_TH02976","netreligion","NG05","TH02976","Religious & physical extermination in Tibet","https://groups.google.com./g/net.religion/c/1oPLgIAsyhA",1986-02-26,2
"NG05_TH02975","netreligion","NG05","TH02975","selfishness","https://groups.google.com./g/net.religion/c/g10tka9BiTg",1986-02-23,1
"NG05_TH02974","netreligion","NG05","TH02974","A question on interpretation.","https://groups.google.com./g/net.religion/c/zhP_ceYqTco",1986-02-22,2
"NG05_TH02973","netreligion","NG05","TH02973","use for goose grease?","https://groups.google.com./g/net.religion/c/BNlGuYHPiaw",1986-02-22,6
"NG05_TH02972","netreligion","NG05","TH02972","So what about the CD newsgroup?","https://groups.google.com./g/net.religion/c/uCKFKhleix0",1986-02-19,1
"NG05_TH02971","netreligion","NG05","TH02971","U C O","https://groups.google.com./g/net.religion/c/h8MZKo0AK5w",1986-02-18,1
"NG05_TH02970","netreligion","NG05","TH02970","Brookings Ins Report on Religion in America","https://groups.google.com./g/net.religion/c/UVQ-qZ7NXlY",1986-02-18,2
"NG05_TH02969","netreligion","NG05","TH02969","Adam Reed's attack on Jews","https://groups.google.com./g/net.religion/c/LFoP9uxhO0U",1986-02-14,6
"NG05_TH02968","netreligion","NG05","TH02968","The Fish","https://groups.google.com./g/net.religion/c/FK3s2e3Xn0g",1986-02-13,1
"NG05_TH02967","netreligion","NG05","TH02967","URANTIA book","https://groups.google.com./g/net.religion/c/c3BYU7yHQ4E",1986-02-13,1
"NG05_TH02966","netreligion","NG05","TH02966","So what about the CD newsgroup?","https://groups.google.com./g/net.religion/c/TonDTagnBmI",1986-02-11,2
"NG05_TH02965","netreligion","NG05","TH02965","Ken Arndt's Attack On Humanity","https://groups.google.com./g/net.religion/c/eiNSu0qYw3Y",1986-02-11,1
"NG05_TH02964","netreligion","NG05","TH02964","Nag Hammadi Library","https://groups.google.com./g/net.religion/c/qHjOLWwWcC8",1986-02-07,2
"NG05_TH02963","netreligion","NG05","TH02963","Autodialing Falwell - a different perspective","https://groups.google.com./g/net.religion/c/9yWHNX1Wtjk",1986-02-06,34
"NG05_TH02962","netreligion","NG05","TH02962","query on music copyright","https://groups.google.com./g/net.religion/c/azFkveW-IrU",1986-02-06,16
"NG05_TH02961","netreligion","NG05","TH02961","""BOB"" is comming! Join Church of the SubGenius!!!","https://groups.google.com./g/net.religion/c/g5aXgtQpWqY",1986-02-05,2
"NG05_TH02960","netreligion","NG05","TH02960","Bob Brown's new attack on Jews","https://groups.google.com./g/net.religion/c/cRBLfkytpNc",1986-02-03,1
"NG05_TH02959","netreligion","NG05","TH02959","So what about the CD newsgroup?","https://groups.google.com./g/net.religion/c/DxIibRy5tTg",1986-02-02,3
"NG05_TH02958","netreligion","NG05","TH02958","Auto-dialing Falwell","https://groups.google.com./g/net.religion/c/Ud3pZ3Vpssw",1986-01-29,6
"NG05_TH02957","netreligion","NG05","TH02957","falwell: a different perspective is the wrong one","https://groups.google.com./g/net.religion/c/yngc-Xsvldo",1986-01-23,1
"NG05_TH02956","netreligion","NG05","TH02956","Falwell supporting violence","https://groups.google.com./g/net.religion/c/v4aFwD3KJtY",1986-01-22,1
"NG05_TH02955","netreligion","NG05","TH02955","That Playboy Article","https://groups.google.com./g/net.religion/c/CK-aLyVwMRo",1986-01-20,1
"NG05_TH02954","netreligion","NG05","TH02954","Auto-dialing Falwell - another perspective 2","https://groups.google.com./g/net.religion/c/uS0yAT_gQzc",1986-01-19,4
"NG05_TH02953","netreligion","NG05","TH02953","Hypocrisy in Action","https://groups.google.com./g/net.religion/c/O2mb6_E7za4",1986-01-18,2
"NG05_TH02952","netreligion","NG05","TH02952","Conditioning for Reason","https://groups.google.com./g/net.religion/c/M-CbzQzI5Pw",1986-01-17,1
"NG05_TH02951","netreligion","NG05","TH02951","Some Ideas from India: Laws of Manu: Duties of Sudras","https://groups.google.com./g/net.religion/c/HJ8iY0L9QYY",1986-01-15,8
"NG05_TH02950","netreligion","NG05","TH02950","ISLAMIC TOLERANCE","https://groups.google.com./g/net.religion/c/D-9CkY4JC3U",1986-01-13,6
"NG05_TH02949","netreligion","NG05","TH02949","Ken Hall on death/suffering as ""ultimate evil""","https://groups.google.com./g/net.religion/c/zJfN9HxMyNE",1986-01-06,1
"NG05_TH02948","netreligion","NG05","TH02948","Arab tolerance","https://groups.google.com./g/net.religion/c/aFoMxyl5c7E",1986-01-05,13
"NG05_TH02947","netreligion","NG05","TH02947","Oleg Kiselev does not like Charli Phillips","https://groups.google.com./g/net.religion/c/ECWQwWUGLq4",1986-01-05,6
"NG05_TH02946","netreligion","NG05","TH02946","Vegetarianism and world hunger.","https://groups.google.com./g/net.religion/c/z-r7jYu2kJk",1985-12-31,1
"NG05_TH02945","netreligion","NG05","TH02945","Arab tolerance (*Please stop cross-posting*)","https://groups.google.com./g/net.religion/c/egM0us2WhNs",1985-12-26,1
"NG05_TH02944","netreligion","NG05","TH02944","The notion of Hell","https://groups.google.com./g/net.religion/c/UvvcSUa7kvU",1985-12-22,1
"NG05_TH02943","netreligion","NG05","TH02943","A Christmas Song","https://groups.google.com./g/net.religion/c/hU8bXyq5dVI",1985-12-17,1
"NG05_TH02942","netreligion","NG05","TH02942","International Salicylic Church","https://groups.google.com./g/net.religion/c/IrlsHbuzwAo",1985-12-12,2
"NG05_TH02941","netreligion","NG05","TH02941","Acceptance of Christ as a saviour","https://groups.google.com./g/net.religion/c/xeXqr66lr8Q",1985-12-11,5
"NG05_TH02940","netreligion","NG05","TH02940","A modest proposal","https://groups.google.com./g/net.religion/c/SB20JaiixHE",1985-12-04,12
"NG05_TH02939","netreligion","NG05","TH02939","The Story of a Captain and his passengers","https://groups.google.com./g/net.religion/c/St8UoWwBXI0",1985-12-01,1
"NG05_TH02938","netreligion","NG05","TH02938","Is it Satire or is it Funny?","https://groups.google.com./g/net.religion/c/lS7fMVZkBmI",1985-11-22,4
"NG05_TH02937","netreligion","NG05","TH02937","Fetus, Bible, Bombing","https://groups.google.com./g/net.religion/c/X4tx-NnbrWs",1985-11-22,1
"NG05_TH02936","netreligion","NG05","TH02936","Does God = The Process of Enlightenment?","https://groups.google.com./g/net.religion/c/lYtj-iodk5Y",1985-11-20,1
